time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,f1score,mean_pred,race|unprivileged mean_pred,race|privileged mean_pred,race|unprivileged acc,race|privileged acc,race|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,race|[ERD] Error Rate Difference,race|[A_AOD] Absolute Average Odds Difference,race|[A_EOD] Absolute Equal Opportunity Difference,race|[A_SPD] Absolute Statistical Parity Difference,race|[DI] Disparate Impact,race|[DI_FM] Disparate Impact the way it was implemented in FairMask,race|[FR] Flip Rate,race|[SF] Statistical Parity Subgroup Fairness for One Attribute,race|[DF] Differential Fairness for One Attribute,[SF] Statistical Parity Subgroup Fairness,[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,[DF] Differential Fairness,[DF] Differential Fairness if 0 was the positive label,[MEOD] M Equal Opportunity Difference,[MAOD] M Average Odds Difference,VAR|accuracy,VAR|precision,VAR|recall,VAR|f1score,VAR|mean_pred,VAR|race|unprivileged mean_pred,VAR|race|privileged mean_pred,VAR|race|unprivileged acc,VAR|race|privileged acc,VAR|race|[AOD] Average Odds Difference,VAR|race|[EOD] Equal Opportunity Difference,VAR|race|[SPD] Statistical Parity Difference,VAR|race|[ERD] Error Rate Difference,VAR|race|[A_AOD] Absolute Average Odds Difference,VAR|race|[A_EOD] Absolute Equal Opportunity Difference,VAR|race|[A_SPD] Absolute Statistical Parity Difference,VAR|race|[DI] Disparate Impact,VAR|race|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|race|[FR] Flip Rate,VAR|race|[SF] Statistical Parity Subgroup Fairness for One Attribute,VAR|race|[DF] Differential Fairness for One Attribute,VAR|[SF] Statistical Parity Subgroup Fairness,VAR|[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,VAR|[DF] Differential Fairness,VAR|[DF] Differential Fairness if 0 was the positive label,VAR|[MEOD] M Equal Opportunity Difference,VAR|[MAOD] M Average Odds Difference,id
13:23.3,1,Compas Dataset,FYP VAE,nn keras,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.673157163,0.675732218,0.801488834,0.733257662,0.664812239,0.644680851,0.702811245,0.634042553,0.746987952,-0.007766385,-0.087083441,-0.058130394,-0.112945399,0.007766385,0.087083441,0.058130394,0.917288754,0.090169258,0.132127955,0.0131596,0.086332967,0.0131596,0.0131596,0.086332967,0.178648921,0.087083441,0.007766385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90835E+18
13:22.6,1,Compas Dataset,FYP VAE,nn keras,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Pos Y vec loss: {'weight': 1200000}""}",0.673157163,0.675732218,0.801488834,0.733257662,0.664812239,0.640425532,0.710843373,0.634042553,0.746987952,-0.020688486,-0.097494188,-0.070417842,-0.112945399,0.020688486,0.097494188,0.070417842,0.900937613,0.109954769,0.134909597,0.015941241,0.104319266,0.015941241,0.015941241,0.104319266,0.217952798,0.097494188,0.020688486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90835E+18
13:21.8,1,Compas Dataset,FYP VAE,nn keras,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",0.677329624,0.688741722,0.774193548,0.728971963,0.630041725,0.59787234,0.690763052,0.638297872,0.751004016,-0.040687647,-0.121570654,-0.092890712,-0.112706144,0.040687647,0.121570654,0.092890712,0.865524493,0.155368806,0.11961057,0.021028666,0.144419606,0.021028666,0.021028666,0.144419606,0.262661795,0.121570654,0.040687647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90835E+18
13:21.1,1,Compas Dataset,FYP VAE,nn keras,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}""}",0.670375522,0.67965368,0.779156328,0.726011561,0.64255911,0.614893617,0.694779116,0.634042553,0.738955823,-0.031278541,-0.102996642,-0.079885499,-0.10491327,0.031278541,0.102996642,0.079885499,0.885020293,0.129917594,0.126564673,0.018084536,0.122144705,0.018084536,0.018084536,0.122144705,0.232483893,0.102996642,0.031278541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90835E+18
13:20.3,1,Compas Dataset,FYP VAE,nn keras,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",0.677329624,0.688741722,0.774193548,0.728971963,0.630041725,0.591489362,0.702811245,0.640425532,0.746987952,-0.061326475,-0.1319814,-0.111321883,-0.10656242,0.061326475,0.1319814,0.111321883,0.841604863,0.188206062,0.090403338,0.025201127,0.172444658,0.025201127,0.025201127,0.172444658,0.318150481,0.1319814,0.061326475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90835E+18
13:19.6,1,Compas Dataset,FYP VAE,nn keras,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.673157163,0.682608696,0.779156328,0.72769409,0.639777469,0.608510638,0.698795181,0.636170213,0.742971888,-0.040928358,-0.113407388,-0.090284542,-0.106801675,0.040928358,0.113407388,0.090284542,0.870799707,0.148369703,0.111265647,0.020438679,0.138343287,0.020438679,0.020438679,0.138343287,0.262167846,0.113407388,0.040928358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90835E+18
13:18.9,1,Compas Dataset,FYP VAE,nn keras,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.675938804,0.688053097,0.771712159,0.72748538,0.628650904,0.591489362,0.698795181,0.640425532,0.742971888,-0.058161918,-0.125652286,-0.107305819,-0.102546356,0.058161918,0.125652286,0.107305819,0.846441673,0.181416313,0.097357441,0.024291968,0.166713984,0.024291968,0.024291968,0.166713984,0.30472746,0.125652286,0.058161918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90835E+18
13:18.1,1,Compas Dataset,FYP VAE,nn keras,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.663421419,0.671641791,0.781637717,0.722477064,0.652294854,0.625531915,0.702811245,0.623404255,0.738955823,-0.028826492,-0.109325756,-0.07727933,-0.115551568,0.028826492,0.109325756,0.07727933,0.890042553,0.123541786,0.130737135,0.01749455,0.116486005,0.01749455,0.01749455,0.116486005,0.231139104,0.109325756,0.028826492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90835E+18
13:17.3,1,Compas Dataset,FYP VAE,nn keras,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",0.678720445,0.685344828,0.789081886,0.733564014,0.645340751,0.608510638,0.714859438,0.640425532,0.751004016,-0.056097941,-0.128313097,-0.106348799,-0.110578484,0.056097941,0.128313097,0.106348799,0.851231174,0.174769006,0.089012517,0.024075317,0.161071538,0.024075317,0.024075317,0.161071538,0.316976082,0.128313097,0.056097941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90835E+18
13:16.6,1,Compas Dataset,FYP VAE,nn keras,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Reconstruction loss', 'KL divergence loss'])Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.674547983,0.684901532,0.776674938,0.727906977,0.635605007,0.6,0.702811245,0.636170213,0.746987952,-0.052618992,-0.127899768,-0.102811245,-0.110817739,0.052618992,0.127899768,0.102811245,0.853714286,0.171352075,0.086230876,0.023274483,0.158158701,0.023274483,0.023274483,0.158158701,0.297097071,0.127899768,0.052618992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90835E+18
13:15.9,1,Compas Dataset,LFR,nn keras,,['race'],{'c': 'LFR'},0.631432545,0.666666667,0.684863524,0.675642595,0.575799722,0.531914894,0.658634538,0.610638298,0.670682731,-0.094248841,-0.122758977,-0.126719645,-0.060044433,0.094248841,0.122758977,0.126719645,0.807602491,0.238232932,0.251738526,0.028686884,0.213685308,0.028686884,0.028686884,0.213685308,0.315696492,0.122758977,0.094248841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90835E+18
11:37.5,1,Compas Dataset,Reweighing Bias Mitigation,nn keras,,['race'],{},0.659248957,0.668085106,0.779156328,0.719358534,0.653685675,0.619148936,0.718875502,0.638297872,0.698795181,-0.064823838,-0.082175149,-0.099726566,-0.060497308,0.064823838,0.082175149,0.099726566,0.861274218,0.161070398,0.300417246,0.022576171,0.149342337,0.022576171,0.022576171,0.149342337,0.303610766,0.082175149,0.064823838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90835E+18
10:39.0,1,Compas Dataset,FairBalance Bias Mitigation,nn keras,,['race'],{},0.64394993,0.667425968,0.727047146,0.695961995,0.610570236,0.557446809,0.710843373,0.623404255,0.682730924,-0.122003811,-0.136657195,-0.153396565,-0.059326668,0.122003811,0.136657195,0.153396565,0.784204832,0.275177044,0.289290682,0.034726024,0.243085027,0.034726024,0.034726024,0.243085027,0.425592162,0.136657195,0.122003811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90835E+18
10:04.6,1,Compas Dataset,FairMask Bias Mitigation,nn keras,DecisionTreeRegressor,['race'],{},0.688456189,0.699331849,0.779156328,0.737089202,0.624478442,0.555319149,0.75502008,0.659574468,0.742971888,-0.15582751,-0.186282614,-0.199700931,-0.083397419,0.15582751,0.186282614,0.199700931,0.73550249,0.359614704,0,0.045208439,0.307201354,0.045208439,0.045208439,0.307201354,0.59618059,0.186282614,0.15582751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90835E+18
10:03.0,1,Compas Dataset,No Bias Mitigation,nn keras,,['race'],{},0.685674548,0.749295775,0.660049628,0.701846966,0.493741307,0.419148936,0.634538153,0.663829787,0.726907631,-0.16720011,-0.20521829,-0.215389216,-0.063077843,0.16720011,0.20521829,0.215389216,0.660557501,0.51387275,0.013908206,0.048759964,0.414671103,0.048759964,0.048759964,0.414671103,0.46333249,0.20521829,0.16720011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90835E+18
10:01.5,1,Compas Dataset,FYP VAE,ElasticNet,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.675938804,0.680851064,0.794044665,0.733104238,0.653685675,0.625531915,0.706827309,0.644680851,0.734939759,-0.035228027,-0.088917592,-0.081295394,-0.090258908,0.035228027,0.088917592,0.081295394,0.884985493,0.129962025,0.116828929,0.018403709,0.122184026,0.018403709,0.018403709,0.122184026,0.244744756,0.088917592,0.035228027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90835E+18
10:01.2,1,Compas Dataset,FYP VAE,ElasticNet,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.674547983,0.677894737,0.799007444,0.733485194,0.660639777,0.644680851,0.690763052,0.638297872,0.742971888,0.003875829,-0.07034358,-0.046082201,-0.104674015,0.003875829,0.07034358,0.046082201,0.933287976,0.071480642,0.146036161,0.010432122,0.06904147,0.010432122,0.010432122,0.06904147,0.138908592,0.07034358,0.003875829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90835E+18
10:00.9,1,Compas Dataset,FYP VAE,ElasticNet,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Pos Y vec loss: {'weight': 1200000}""}",0.677329624,0.679245283,0.803970223,0.736363636,0.663421419,0.644680851,0.698795181,0.638297872,0.751004016,-0.002453285,-0.083001808,-0.05411433,-0.112706144,0.002453285,0.083001808,0.05411433,0.922560528,0.083939719,0.134909597,0.012250441,0.080602292,0.012250441,0.012250441,0.080602292,0.165225901,0.083001808,0.002453285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90835E+18
10:00.5,1,Compas Dataset,FYP VAE,ElasticNet,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",0.682892907,0.691466083,0.784119107,0.734883721,0.635605007,0.608510638,0.686746988,0.64893617,0.746987952,-0.027319008,-0.094833376,-0.07823635,-0.098051782,0.027319008,0.094833376,0.07823635,0.886076894,0.128570225,0.125173853,0.017711201,0.120951544,0.017711201,0.017711201,0.120951544,0.222947133,0.094833376,0.027319008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90835E+18
10:00.2,1,Compas Dataset,FYP VAE,ElasticNet,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}""}",0.678720445,0.686956522,0.784119107,0.732329085,0.639777469,0.614893617,0.686746988,0.646808511,0.738955823,-0.023163696,-0.08442263,-0.071853371,-0.092147313,0.023163696,0.08442263,0.071853371,0.895371407,0.116854963,0.125173853,0.016266217,0.110516667,0.016266217,0.016266217,0.110516667,0.206508406,0.08442263,0.023163696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90835E+18
09:59.8,1,Compas Dataset,FYP VAE,ElasticNet,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",0.677329624,0.68627451,0.781637717,0.730858469,0.638386648,0.608510638,0.694779116,0.644680851,0.738955823,-0.038126613,-0.098915009,-0.086268478,-0.094274972,0.038126613,0.098915009,0.086268478,0.875833231,0.141769877,0.107093185,0.01952952,0.132579582,0.01952952,0.01952952,0.132579582,0.248922619,0.098915009,0.038126613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90835E+18
09:59.5,1,Compas Dataset,FYP VAE,ElasticNet,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.680111266,0.682105263,0.803970223,0.738041002,0.660639777,0.638297872,0.702811245,0.640425532,0.75502008,-0.012103103,-0.093412555,-0.064513373,-0.114594548,0.012103103,0.093412555,0.064513373,0.908206687,0.10107095,0.126564673,0.014604583,0.096283298,0.014604583,0.014604583,0.096283298,0.196453546,0.093412555,0.012103103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90835E+18
09:59.1,1,Compas Dataset,FYP VAE,ElasticNet,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.681502086,0.689956332,0.784119107,0.734030197,0.636995828,0.604255319,0.698795181,0.640425532,0.759036145,-0.040712906,-0.126065616,-0.094539862,-0.118610613,0.040712906,0.126065616,0.094539862,0.864710198,0.156456813,0.104311544,0.021402001,0.145360859,0.021402001,0.021402001,0.145360859,0.272978762,0.126065616,0.040712906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90835E+18
